# REGISTER 1 — numeric-claims.tsv   FROZEN at HEAD 0cdd5b1
# Corpus: references/*.md (30) + reference-impl/*.md (11) + SKILL.md + index.md = 43 files, 20776 lines.
# Scan unit: one NUMERIC TOKEN = /(?<![\w.])[-+]?\d[\d_]*(\.\d+)?([eE][-+]?\d+)?/.
# One row per surviving token, NOT per claim: a range like '5-11 m' emits two rows sharing one claim_text.
# That is deliberate — merging ranges into one row is the step at which a claim can vanish unseen.
#
# DENOMINATOR
#   numeric tokens found in corpus ......... 13033
#   became rows ............................ 5152
#   excluded ............................... 7881
#   IDENTITY: 5152 rows + 7881 excluded = 13033 == tokens found  -> HOLDS
#
# EXCLUSIONS, every category counted (sums to 7881)
#   fenced_code            1304   inside a ``` fence — pseudocode constants, the domain of constant-pairs.tsv, not prose
#   chapter_xref           3066   backticked chapter pointer `NN` / `NN:LINE` / references/NN-*.md — a cross-reference, not a quantity
#   bibliographic          2803   citation locator: year after an author, vol(issue), vol:page, page range, pp., arXiv/patent/report id
#   okf_frontmatter         266   okf v0.2 metadata block (version, ISO timestamps, tags) between the leading --- pair
#   list_index              217   the ordinal of an ordered-list item, at the list-marker position only — other numbers on the line are still rows
#   heading_number           60   section number in a markdown heading (## 8. ...)
#   figure_panel_index       54   GALLERY.md panel grid coordinate cell (row,col)
#   url_doi_hash             45   digits inside a URL, DOI, domain path or a git commit hash
#   anchor_link              29   digits inside a markdown (#anchor-1984) target
#   math_display_block       19   literal inside a $$...$$ display-math expression
#   math_inline              18   literal inside a $...$ inline-math expression
#   SUM                    7881
#
# CLASS distribution: derived=3045, unclassified=1794, external=283, illustrative=30
# VERDICT distribution: unguarded=2649, guarded=1810, unreproducible=693
#
# CLASS rules, in cascade order (first match wins):
#   derived      value literal (distinctive) present in a reference-impl module or test; OR the line
#                names a backticked identifier that exists in module source; OR the token sits inside
#                an inline `code span` (a formula fragment the impl mirrors); OR the line is a
#                blockquote measured-output table row.
#   external     the line carries a citation marker (Author YEAR, et al., `99`, measured/empirical/USGS/SRTM).
#   illustrative the line carries a worked-example marker (e.g., for example, sims_illustrative, panel, demo).
#   unclassified no rule fired. THIS BUCKET IS REAL AND LARGE (1794). It is not 'clean'; it is 'undecided'.
#
# VERDICT rules (provisional — later waves may REASSIGN a verdict, never add or drop a row):
#   distinctive = token has a decimal point/exponent, or |int| > 10. Non-distinctive tokens (0..10)
#   match code literals by coincidence, so a literal match on them is NOT evidence.
#   guarded         distinctive AND the value appears as a literal in reference-impl/tests/test_*.py;
#                   source_or_guard names up to two test_file::function rows.
#   unguarded       distinctive AND in a module but no test; OR non-distinctive (marked
#                   'trivial-literal:no-evidence' — these are UNPROVEN, not proven-absent).
#   unreproducible  the value appears in no module and no test. For class=external with a citation
#                   this is expected and benign; for class=derived it is the alarming case.
#
# FREEZE RULE: this row list is final. A numeric claim discovered later that is not here goes to
# OPEN-ITEMS.md as a census-miss; it must NOT be appended to this file.

file	line	claim_text	value	class	source_or_guard	verdict
99-papers.md	144	Grid-based, not particle-based. The 8-step formulation with the outflow scaling factor.	8	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	166	(`05`). **Constants** (`reference-impl/aeolian.py`): `A ≈ 0.1` (turbulent	0.1	derived	asserts.py::boundary_influence_distance;inputs.py::constant_slope	guarded
99-papers.md	167	threshold coefficient), `ρ_s ≈ 2650 kg/m³` (quartz), `ρ_a ≈ 1.22 kg/m³` (sea-level air),	2650	derived	test_atom_coverage.py::<module>;test_atom_coverage.py::_paragraphs	guarded
99-papers.md	167	reshold coefficient), `ρ_s ≈ 2650 kg/m³` (quartz), `ρ_a ≈ 1.22 kg/m³` (sea-level air),	1.22	derived	test_atom_coverage.py::<module>	guarded
99-papers.md	168	reference grain `D = 250 µm` → `u*_t ≈ 0.2 m/s`.	250	derived	test_aeolian.py::test_threshold_matches_bagnolds_published_value;test_lithology.py::test_lower_K_gives_more_relief	guarded
99-papers.md	168	reference grain `D = 250 µm` → `u*_t ≈ 0.2 m/s`.	0.2	derived	test_aeolian.py::test_exner_conserves_sand;test_aeolian.py::test_threshold_matches_bagnolds_published_value	guarded
99-papers.md	173	dunes.* Physical Review E 64, 031305. — **The continuum branch of aeolian transport**,	64	derived	inputs.py::constant_slope;inputs.py::flat	guarded
99-papers.md	173	dunes.* Physical Review E 64, 031305. — **The continuum branch of aeolian transport**, and the	031305	unclassified	none	unreproducible
99-papers.md	182	lee shadow line at **15°** (flow-separation/recirculation angle); avalanche at th	15	derived	test_analysis.py::test_selectors_are_masks_in_unit_range;test_atom_coverage.py::<module>	guarded
99-papers.md	183	angle of repose **33.7°** = tan⁻¹(2/3), i.e. a 2-slab drop under the standard 1:	33.7	derived	test_atom_coverage.py::<module>;test_atom_coverage.py::_pattern	guarded
99-papers.md	183	angle of repose **33.7°** = tan⁻¹(2/3), i.e. a 2-slab drop under the standard 1:3 slab aspect	2	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	183	angle of repose **33.7°** = tan⁻¹(2/3), i.e. a 2-slab drop under the standard 1:3 slab aspect.	3	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	183	angle of repose **33.7°** = tan⁻¹(2/3), i.e. a 2-slab drop under the standard 1:3 slab aspect.	2	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	189	n Sediments and Processes*, Developments in Sedimentology 38, Elsevier,	38	derived	test_cited_paths_exist.py::test_pinned_snippets_appear_near_the_line_they_pin	guarded
99-papers.md	194	101–112. — The tapering **sand shadow** in the lee of a singl	101	derived	test_landforms.py::test_crater_ejecta_thins_as_r_cubed	guarded
99-papers.md	194	101–112. — The tapering **sand shadow** in the lee of a single ob	112	derived	module:archetypes.py,render.py	unguarded
99-papers.md	198	rd slope.* Journal of Geophysical Research: Earth Surface 116, F04026. — Quantifies	116	derived	module:anisotropy_anatomy.py,archetypes.py	unguarded
99-papers.md	199	dary layer separates into an upwind reverse eddy above **~60°** (the	60	derived	test_alluvial_fan.py::_apex;test_alluvial_fan.py::test_fan_is_confined_to_its_sector	guarded
99-papers.md	201	2009).** *Aeolian Sand and Sand Dunes.* Springer, Berlin (1st ed. Unwin	1	external	trivial-literal:no-evidence	unguarded
99-papers.md	205	173–210. — The **bedform size hierarchy**: ripples → dunes →	173	unclassified	none	unreproducible
99-papers.md	205	173–210. — The **bedform size hierarchy**: ripples → dunes → draa	210	derived	test_mask_partition.py::<module>	guarded
99-papers.md	225	reach angle shrinking as volume grows (204 landslides). Big failures run far; small ones don't (`05`	204	derived	test_mask_partition.py::test_material_rgb_over_brightens_and_clips_when_the_masks_over_subscribe	guarded
99-papers.md	226	Zerstörungskraft von Lawinen.* Schweizerische Bauzeitung 73. —	73	derived	module:halfar_anatomy.py	unguarded
99-papers.md	236	The 8-facet construction.	8	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	238	s 17(3), 413–422. — MFD with the calibrated exponent `p = 1.1`.	1.1	derived	test_atom_coverage.py::<module>;test_flow_anatomy.py::test_the_conserved_total_is_blind_to_where_the_water_went	guarded
99-papers.md	241	Processes 5(1), 59–79. — The sibling MFD variant: `p = 1` with contour-length weighting.	1	derived	trivial-literal:no-evidence	unguarded
99-papers.md	244	hm for digital elevation models.* Computers & Geosciences 62,	62	derived	module:anisotropy_anatomy.py,archetypes.py	unguarded
99-papers.md	245	117–127. — The fill algorithm, including the epsilon variant	117	derived	test_audit_drift.py::test_validation_ledger_quotes_the_real_test_count;test_mask_partition.py::<module>	guarded
99-papers.md	245	117–127. — The fill algorithm, including the epsilon variant that	127	derived	module:erosion_pipe.py,render.py	unguarded
99-papers.md	252	- **Manning, R. (1891).** *On the flow of water in open channels and pipes.* Tr	1891	unclassified	none	unreproducible
99-papers.md	253	Institution of Civil Engineers of Ireland 20, 161–207. — The open-channel velocity relation	20	derived	inputs.py::two_basins;test_aeolian.py::test_saturation_length_shifts_deposition_downwind	guarded
99-papers.md	253	Institution of Civil Engineers of Ireland 20, 161–207. — The open-channel velocity relation	161	derived	module:halfar_anatomy.py,render.py	unguarded
99-papers.md	253	Institution of Civil Engineers of Ireland 20, 161–207. — The open-channel velocity relation	207	derived	test_mask_partition.py::<module>	guarded
99-papers.md	254	`v = (1/n)·R^(2/3)·S^(1/2)`; the basis for setting flow-field spe	1	derived	trivial-literal:no-evidence	unguarded
99-papers.md	254	`v = (1/n)·R^(2/3)·S^(1/2)`; the basis for setting flow-field speed from	2	derived	trivial-literal:no-evidence	unguarded
99-papers.md	254	`v = (1/n)·R^(2/3)·S^(1/2)`; the basis for setting flow-field speed from sl	3	derived	trivial-literal:no-evidence	unguarded
99-papers.md	254	`v = (1/n)·R^(2/3)·S^(1/2)`; the basis for setting flow-field speed from slope an	1	derived	trivial-literal:no-evidence	unguarded
99-papers.md	254	`v = (1/n)·R^(2/3)·S^(1/2)`; the basis for setting flow-field speed from slope and	2	derived	trivial-literal:no-evidence	unguarded
99-papers.md	256	web-verified 2026-08.	2026	derived	module:empirical_dem.py	unguarded
99-papers.md	256	web-verified 2026-08.	08	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	258	physiographic implications.* USGS Professional Paper 252. — Downstream hydraulic geometry	252	derived	module:capability_grid.py,hex_anatomy.py	unguarded
99-papers.md	259	`w ∝ Q^0.5`, `d ∝ Q^0.4`, `v ∝ Q^0.1`; the discharge→width/depth/vel	0.5	derived	test_aeolian.py::test_flux_is_cubic_in_shear_velocity;test_analytic.py::test_superelevation_and_trigger	guarded
99-papers.md	259	`w ∝ Q^0.5`, `d ∝ Q^0.4`, `v ∝ Q^0.1`; the discharge→width/depth/velocity scaling	0.4	derived	test_aeolian.py::test_abrasion_rate_follows_the_local_wind_speed;test_analysis.py::test_derive_substances_moisture_gates_snow	guarded
99-papers.md	259	`w ∝ Q^0.5`, `d ∝ Q^0.4`, `v ∝ Q^0.1`; the discharge→width/depth/velocity scaling behind the	0.1	derived	asserts.py::boundary_influence_distance;inputs.py::constant_slope	guarded
99-papers.md	261	— standard open-channel hydraulics: `Fr = v/√(g·d)`, `Fr<1`	1	derived	trivial-literal:no-evidence	unguarded
99-papers.md	262	subcritical (tranquil), `Fr>1` supercritical (rapid), jump at the transition. No single	1	derived	trivial-literal:no-evidence	unguarded
99-papers.md	269	scale.* Science 255(5046), 826–830. — The channel-head threshold (contributin	255	derived	test_archetypes.py::test_extract_satmap_authors_a_valid_gradient_from_imagery;test_archetypes.py::test_render_tile_photoreal_composite	guarded
99-papers.md	269	scale.* Science 255(5046), 826–830. — The channel-head threshold (contributing are	5046	unclassified	none	unreproducible
99-papers.md	269	scale.* Science 255(5046), 826–830. — The channel-head threshold (contributing area × sl	826	unclassified	none	unreproducible
99-papers.md	269	scale.* Science 255(5046), 826–830. — The channel-head threshold (contributing area × slope)	830	unclassified	none	unreproducible
99-papers.md	274	matik, Astronomi och Fysik 2(11), 1–52 (web-verified 2026-08). — Wind-driven surface current	08	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	275	deflected ~45° from the wind	45	derived	test_analysis.py::test_selectors_are_masks_in_unit_range;test_anisotropy.py::test_rotation_separates_lattice_anisotropy_from_the_interpolation_floor	guarded
99-papers.md	277	direction from the wind (`03` ocean flow). Surface-drift 45° is the classic	45	derived	test_analysis.py::test_selectors_are_masks_in_unit_range;test_anisotropy.py::test_rotation_separates_lattice_anisotropy_from_the_interpolation_floor	guarded
99-papers.md	287	Earth Surface Processes and Landforms 12(1), 47–56. — The 3×3 quartic fit;	3	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	287	rth Surface Processes and Landforms 12(1), 47–56. — The 3×3 quartic fit;	3	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	295	Graphics Forum 29(2) (Eurographics 2010). — O(1)-per-cell horizon computation via sweep +	1	external	trivial-literal:no-evidence	unguarded
99-papers.md	305	sketches. — Two pages. The `r/√n` grid, active list, `k = 30`.	30	derived	test_aeolian.py::test_availability_gate_stops_transport;test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand	guarded
99-papers.md	326	109–117. — Geometry-native horizon-angle occlusion (per-azimu	109	derived	test_cited_paths_exist.py::<module>;test_cited_paths_exist.py::test_recogniser_extracts_symbol_and_pins	guarded
99-papers.md	326	109–117. — Geometry-native horizon-angle occlusion (per-azimuth m	117	derived	test_audit_drift.py::test_validation_ledger_quotes_the_real_test_count;test_mask_partition.py::<module>	guarded
99-papers.md	351	Complex Procedural Terrains Using the GPU.* In *GPU Gems 3*,	3	external	trivial-literal:no-evidence	unguarded
99-papers.md	356	article 31 (I3D 2018). — **Stochastic / by-example tiling**: hide th	31	derived	test_halfar_anatomy.py::test_a_low_rate_error_is_not_evidence_of_a_good_grid;test_hex_grid.py::test_naive_index_gradient_error_bounds	guarded
99-papers.md	386	sarial Terrain Amplification* (GATA). ACM TOG 38(6), art. 200, SIGGRAPH Asia '19. —	200	derived	test_analysis.py::test_selectors_are_masks_in_unit_range;test_archetypes.py::test_photoreal_two_light_floor_and_ao	guarded
99-papers.md	419	541–548 (SIGGRAPH '06). — Appearance vectors + dimensionality	541	unclassified	none	unreproducible
99-papers.md	419	541–548 (SIGGRAPH '06). — Appearance vectors + dimensionality red	548	unclassified	none	unreproducible
99-papers.md	421	ware Deep Network.* ACM TOG 37(4) (SIGGRAPH '18), article 128. —	128	derived	test_benchmarks.py::test_diffusion_matches_the_gaussian_greens_function;test_halfar_anatomy.py::test_the_rate_error_falls_as_the_GRID_is_refined	guarded
99-papers.md	445	*Huggett, R.J. (2011).** *Fundamentals of Geomorphology*, 3rd ed. Routledge. — Structural	3	external	trivial-literal:no-evidence	unguarded
99-papers.md	448	(cuts across the beds); dip angle sets the class (cuesta ≲25°, hogback	25	derived	test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand;test_alluvial_fan.py::test_fan_is_confined_to_its_sector	guarded
99-papers.md	449	≳30–40°). Grounds `landforms.ridge`.	30	derived	test_aeolian.py::test_availability_gate_stops_transport;test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand	guarded
99-papers.md	449	≳30–40°). Grounds `landforms.ridge`.	40	derived	inputs.py::two_basins;test_aeolian.py::_bump	guarded
99-papers.md	455	`crater.py`: D_tc = 1.161·(ρ_i/ρ_t)^⅓·L^0.78·v^0.44·g^(−0.22)·(sinθ)^⅓.	1.161	derived	module:crater.py	unguarded
99-papers.md	455	`crater.py`: D_tc = 1.161·(ρ_i/ρ_t)^⅓·L^0.78·v^0.44·g^(−0.22)·(sinθ)^⅓.	0.78	derived	test_crater.py::test_size_scaling_exponents	guarded
99-papers.md	455	`crater.py`: D_tc = 1.161·(ρ_i/ρ_t)^⅓·L^0.78·v^0.44·g^(−0.22)·(sinθ)^⅓.	0.44	derived	test_crater.py::test_size_scaling_exponents	guarded
99-papers.md	455	`crater.py`: D_tc = 1.161·(ρ_i/ρ_t)^⅓·L^0.78·v^0.44·g^(−0.22)·(sinθ)^⅓.	0.22	derived	test_atom_coverage.py::<module>;test_halfar_anatomy.py::<module>	guarded
99-papers.md	482	208(4442), 395–397. — Namakiers **flow only when wetted** — s	208	derived	module:archetypes.py,graph_demo.py	unguarded
99-papers.md	482	208(4442), 395–397. — Namakiers **flow only when wetted** — season	4442	unclassified	none	unreproducible
99-papers.md	482	208(4442), 395–397. — Namakiers **flow only when wetted** — seasonal, ra	395	derived	test_empirical_dem.py::test_the_concavity_estimator_is_NOT_scale_invariant_and_this_pins_how_much	guarded
99-papers.md	482	208(4442), 395–397. — Namakiers **flow only when wetted** — seasonal, rain-t	397	unclassified	none	unreproducible
99-papers.md	488	*Mud volcanism: an updated review.* Earth-Science Reviews 168,	168	derived	module:anisotropy_anatomy.py,capability_grid.py	unguarded
99-papers.md	489	81–112. — Mud-volcano forms — gryphons, salses, calderas, ra	81	derived	test_hex_grid.py::test_two_axis_blur_prints_sqrt3_and_three_axis_is_isotropic;test_landforms.py::test_complex_crater_has_central_peak	guarded
99-papers.md	489	81–112. — Mud-volcano forms — gryphons, salses, calderas, radial	112	derived	module:archetypes.py,render.py	unguarded
99-papers.md	498	169–191. — The surface-texture classification: ropey pahoehoe	169	unclassified	none	unreproducible
99-papers.md	498	169–191. — The surface-texture classification: ropey pahoehoe, cl	191	unclassified	none	unreproducible
99-papers.md	502	rate threshold** (~5–10 m³/s): pahoehoe below, ʻaʻā above. Expose the eruption	5	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	502	rate threshold** (~5–10 m³/s): pahoehoe below, ʻaʻā above. Expose the eruption ra	10	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	533	tephra transport and deposition: applications to May 18, 1980, Mount St. Helens eruption.* JGR	18	derived	test_atom_coverage.py::<module>;test_colour_scale.py::test_peaks_isolates_the_summit	guarded
99-papers.md	534	93(B6), 6463–6476. — Advection–diffusion–sedimentation of as	93	unclassified	none	unreproducible
99-papers.md	534	93(B6), 6463–6476. — Advection–diffusion–sedimentation of ash by grain	6463	unclassified	none	unreproducible
99-papers.md	534	93(B6), 6463–6476. — Advection–diffusion–sedimentation of ash by grain clas	6476	unclassified	none	unreproducible
99-papers.md	536	005).** *Probabilistic modeling of tephra dispersal.* JGR 110, B03203. — The TEPHRA2 analytic	110	derived	test_archetypes.py::test_extract_satmap_authors_a_valid_gradient_from_imagery	guarded
99-papers.md	541	Science 217(4560), 637–640. — The **energy-cone** hazard-mapping mode	217	derived	module:erosion_streampower.py,render.py	unguarded
99-papers.md	541	Science 217(4560), 637–640. — The **energy-cone** hazard-mapping model: ru	4560	unclassified	none	unreproducible
99-papers.md	541	Science 217(4560), 637–640. — The **energy-cone** hazard-mapping model: runout w	637	unclassified	none	unreproducible
99-papers.md	541	Science 217(4560), 637–640. — The **energy-cone** hazard-mapping model: runout where	640	unclassified	none	unreproducible
99-papers.md	547	Ignimbrites.* Geological Society of London Memoir 27, 143 pp. — Ignimbrite emplacement; the welded	27	derived	asserts.py::assert_layer_budget;test_analysis.py::test_derive_substances_moisture_gates_snow	guarded
99-papers.md	555	collapse when roof aspect `R/h ≳ 1` (`11`).	1	derived	trivial-literal:no-evidence	unguarded
99-papers.md	570	*The creep of polycrystalline ice.* Proc. Royal Society A 228. — Glen's	228	derived	test_mask_partition.py::<module>	guarded
99-papers.md	571	flow law, `ε̇ = A·τⁿ`, n=3. The physics under every glacier model.	3	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	572	. & Paterson, W.S.B. (2010).** *The Physics of Glaciers* (4th ed.). Academic Press /	4	external	trivial-literal:no-evidence	unguarded
99-papers.md	574	`A ≈ 2.4×10⁻²⁴ Pa⁻³ s⁻¹` at 0 °C and its Arrhenius temperature dep	2.4	derived	module:crater_demo.py,halfar_anatomy.py	unguarded
99-papers.md	574	`A ≈ 2.4×10⁻²⁴ Pa⁻³ s⁻¹` at 0 °C and its Arrhenius temperature depend	10	derived	trivial-literal:no-evidence	unguarded
99-papers.md	574	`A ≈ 2.4×10⁻²⁴ Pa⁻³ s⁻¹` at 0 °C and its Arrhenius temperature dependence (`12`).	0	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	578	D.I. & Evans, D.J.A. (2010).** *Glaciers and Glaciation* (2nd ed.). Hodder Education,	2	external	trivial-literal:no-evidence	unguarded
99-papers.md	583	follows the **hydraulic potential**, dominated ~11× by the ice-surface gradient, so eskers cross	11	derived	test_analytic.py::test_superelevation_and_trigger;test_atom_coverage.py::<module>	guarded
99-papers.md	587	ence Reviews 28(7–8), 677–692. — Drumlin **morphometry**: 250–1000 m long, elongation ~2–4, with	250	derived	test_aeolian.py::test_threshold_matches_bagnolds_published_value;test_lithology.py::test_lower_K_gives_more_relief	guarded
99-papers.md	587	Reviews 28(7–8), 677–692. — Drumlin **morphometry**: 250–1000 m long, elongation ~2–4, with	1000	derived	test_analysis.py::test_twi_is_finite_on_flats_and_monotone_in_area;test_analytic.py::test_energy_cone_runout	guarded
99-papers.md	587	. — Drumlin **morphometry**: 250–1000 m long, elongation ~2–4, with	2	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	587	— Drumlin **morphometry**: 250–1000 m long, elongation ~2–4, with	4	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	588	a maximum-elongation limit `E_max ≈ L^(1/3)`. Author the form from this; genesis stays open (`12`)	1	derived	trivial-literal:no-evidence	unguarded
99-papers.md	588	a maximum-elongation limit `E_max ≈ L^(1/3)`. Author the form from this; genesis stays open (`12`).	3	derived	trivial-literal:no-evidence	unguarded
99-papers.md	593	Division, ASCE 88. — The Bruun rule. **Coastal engineering, not terrain gen	88	derived	module:archetypes.py	unguarded
99-papers.md	598	formula (the `sin 2α` dependence). Drives spits, tombolos, and barrier island	2	derived	trivial-literal:no-evidence	unguarded
99-papers.md	604	pplication to 'surf beats'.* Journal of Fluid Mechanics **13**(4), 481–504. — Coins	13	derived	test_aeolian.py::test_availability_gate_stops_transport;test_aeolian.py::test_saturation_length_shifts_deposition_downwind	guarded
99-papers.md	604	ation to 'surf beats'.* Journal of Fluid Mechanics **13**(4), 481–504. — Coins	4	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	604	n to 'surf beats'.* Journal of Fluid Mechanics **13**(4), 481–504. — Coins	481	unclassified	none	unreproducible
99-papers.md	604	'surf beats'.* Journal of Fluid Mechanics **13**(4), 481–504. — Coins	504	unclassified	none	unreproducible
99-papers.md	609	cations.* Deep-Sea Research and Oceanographic Abstracts **11**(4),	11	derived	test_analytic.py::test_superelevation_and_trigger;test_atom_coverage.py::<module>	guarded
99-papers.md	609	ns.* Deep-Sea Research and Oceanographic Abstracts **11**(4),	4	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	610	529–562. — The general physical exposition that develops wave	529	unclassified	none	unreproducible
99-papers.md	610	529–562. — The general physical exposition that develops wave set	562	unclassified	none	unreproducible
99-papers.md	614	parts 1 & 2.* Journal of Geophysical Research 75(33), 6778–6789 &	1	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	614	parts 1 & 2.* Journal of Geophysical Research 75(33), 6778–6789 & 679	2	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	614	& 2.* Journal of Geophysical Research 75(33), 6778–6789 & 6790–6801. — Radiation stress	6790	unclassified	none	unreproducible
99-papers.md	614	Journal of Geophysical Research 75(33), 6778–6789 & 6790–6801. — Radiation stress	6801	unclassified	none	unreproducible
99-papers.md	615	applied: alongshore thrust `(E₀/4)·sin 2θ₀` **in deep-water quantities**, and the	4	derived	trivial-literal:no-evidence	unguarded
99-papers.md	615	applied: alongshore thrust `(E₀/4)·sin 2θ₀` **in deep-water quantities**, and the	2	derived	trivial-literal:no-evidence	unguarded
99-papers.md	616	longshore-current profile across the surf zone (part 2). The current that executes CERC transport	2	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	617	icient:* it carries `c_g/c`, which is ½ in deep water and 1 at breaking,	1	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	618	so the same flux is `(E_b/2)·sin 2θ_b` in breaking-zone terms — pairing ¼ with breaki	2	derived	trivial-literal:no-evidence	unguarded
99-papers.md	618	so the same flux is `(E_b/2)·sin 2θ_b` in breaking-zone terms — pairing ¼ with breaking-zone	2	derived	trivial-literal:no-evidence	unguarded
99-papers.md	620	- **Bowen, A.J. (1969).** *Rip currents: 1. Theoretical investigations.* Journal of Geophysical	1	external	trivial-literal:no-evidence	unguarded
99-papers.md	623	ss flux and undertow in a surf zone.* Coastal Engineering 8,	8	external	trivial-literal:no-evidence	unguarded
99-papers.md	624	347–365. — Shoreward mass flux above trough level (drift + ro	347	unclassified	none	unreproducible
99-papers.md	624	347–365. — Shoreward mass flux above trough level (drift + roller	365	derived	test_analytic.py::test_gdh1_continuous_and_flattens	guarded
99-papers.md	627	beach.* Journal of Geophysical Research 86(C11), 10938–10954. — Bagnold energetics on a beach:	86	derived	test_gallery_doc.py::<module>;test_gallery_doc.py::_table_cells	guarded
99-papers.md	627	beach.* Journal of Geophysical Research 86(C11), 10938–10954. — Bagnold energetics on a beach:	10938	external	cite:Bagnold	unreproducible
99-papers.md	627	beach.* Journal of Geophysical Research 86(C11), 10938–10954. — Bagnold energetics on a beach:	10954	external	cite:Bagnold	unreproducible
99-papers.md	633	transport*, JGR 86(C3), 2035–2043 — different paper, two authors, bedload on	86	derived	test_gallery_doc.py::<module>;test_gallery_doc.py::_table_cells	guarded
99-papers.md	636	reflective (<1), intermediate bar–rip (1–6), dissipative (>6). Which sur	1	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	636	reflective (<1), intermediate bar–rip (1–6), dissipative (>6). Which surf zone to author, from	1	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	636	reflective (<1), intermediate bar–rip (1–6), dissipative (>6). Which surf zone to author, from	6	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	636	eflective (<1), intermediate bar–rip (1–6), dissipative (>6). Which surf zone to author, from	6	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	640	feedback. Characteristic spacing is **O(100 m)** (field values typically 50–500 m) and	100	derived	inputs.py::spike;test_analysis.py::test_selectors_are_masks_in_unit_range	guarded
99-papers.md	640	cteristic spacing is **O(100 m)** (field values typically 50–500 m) and	50	derived	test_analysis.py::test_selectors_are_masks_in_unit_range;test_analytic.py::test_age_depth_sqrt_law	guarded
99-papers.md	640	ristic spacing is **O(100 m)** (field values typically 50–500 m) and	500	derived	test_analysis.py::_paraboloid;test_analysis.py::test_curvature_flat_guard_and_finite	guarded
99-papers.md	643	Waterways and Harbors Division, ASCE 95(WW1), 43–52. — The tidal prism–inlet area relation	95	derived	module:archetypes.py	unguarded
99-papers.md	643	Waterways and Harbors Division, ASCE 95(WW1), 43–52. — The tidal prism–inlet area relation	43	derived	test_cited_paths_exist.py::<module>;test_cited_paths_exist.py::test_cross_skill_citations_are_present_and_resolve	guarded
99-papers.md	643	Waterways and Harbors Division, ASCE 95(WW1), 43–52. — The tidal prism–inlet area relation	52	derived	test_cited_paths_exist.py::<module>;test_cited_paths_exist.py::test_recogniser_extracts_symbol_and_pins	guarded
99-papers.md	644	`A_inlet = C_OB·P_tide^n`, `n ≈ 0.85` (`C_OB` = 4.69×10⁻⁴ over 28 US entrances, 1.08×10⁻⁴ over	0.85	derived	test_flow_anatomy.py::test_the_hillslope_statistic_is_a_claim_about_THIS_relief_only;test_landforms.py::test_volcano_has_summit_crater_and_concave_cone	guarded
99-papers.md	644	`A_inlet = C_OB·P_tide^n`, `n ≈ 0.85` (`C_OB` = 4.69×10⁻⁴ over 28 US entrances, 1.08×10⁻⁴ over	4.69	unclassified	none	unreproducible
99-papers.md	644	`A_inlet = C_OB·P_tide^n`, `n ≈ 0.85` (`C_OB` = 4.69×10⁻⁴ over 28 US entrances, 1.08×10⁻⁴ over	10	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	644	let = C_OB·P_tide^n`, `n ≈ 0.85` (`C_OB` = 4.69×10⁻⁴ over 28 US entrances, 1.08×10⁻⁴ over	28	derived	inputs.py::two_basins;test_atom_coverage.py::<module>	guarded
99-papers.md	644	^n`, `n ≈ 0.85` (`C_OB` = 4.69×10⁻⁴ over 28 US entrances, 1.08×10⁻⁴ over	1.08	derived	module:halfar_anatomy.py	unguarded
99-papers.md	644	`n ≈ 0.85` (`C_OB` = 4.69×10⁻⁴ over 28 US entrances, 1.08×10⁻⁴ over	10	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	645	the 8 unjettied ones, ft units); the scour feedback that keeps	8	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	648	*Equilibrium flow areas of tidal inlets on sandy coasts*, 10th ICCE, 676–686 — a different item.	10	unclassified	trivial-literal:no-evidence	unguarded
